Timeslice,Hour,Month,Daysplit,Demand fuel,startyear,endyear,timesliceDN,timesliceDE,timesliceED,timesliceEN,timesliceNE,timesliceND,region,Tech,renewable ninjafile
,,,,,,,,,,,,,,SOPV8h_162_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_162_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_163_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_163_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_164_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_164_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_165_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_165_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_166_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_166_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_167_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_167_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_168_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_168_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_170_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_170_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_171_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_171_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_172_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_172_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_173_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_173_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_174_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_174_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_178_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_178_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_179_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_179_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_180_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_180_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_181_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_181_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_182_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_182_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_183_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_183_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_184_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_184_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_185_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_185_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_186_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_186_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_187_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_187_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_188_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_188_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_189_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_189_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_190_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_190_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_191_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_191_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_192_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_192_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_193_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_193_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_197_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_197_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_198_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_198_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_199_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_199_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_200_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_200_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_201_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_201_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_202_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_202_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_203_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_203_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_204_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_204_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_205_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_205_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_206_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_206_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_207_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_207_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_208_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_208_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_209_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_209_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_217_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_217_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_218_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_218_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_219_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_219_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_220_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_220_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_221_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_221_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_222_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_222_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_223_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_223_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_224_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_224_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_225_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_225_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_226_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_226_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_227_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_227_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_228_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_228_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_229_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_229_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_232_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_232_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_233_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_233_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_237_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_237_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_238_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_238_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_239_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_239_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_240_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_240_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_241_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_241_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_242_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_242_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_243_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_243_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_244_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_244_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_245_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_245_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_246_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_246_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_247_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_247_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_248_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_248_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_249_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_249_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_250_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_250_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_251_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_251_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_252_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_252_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_253_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_253_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_257_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_257_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_258_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_258_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_259_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_259_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_260_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_260_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_261_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_261_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_262_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_262_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_263_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_263_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_264_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_264_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_265_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_265_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_266_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_266_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_267_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_267_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_268_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_268_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_269_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_269_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_270_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_270_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_271_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_271_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_272_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_272_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_277_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_277_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_278_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_278_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_279_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_279_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_280_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_280_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_281_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_281_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_282_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_282_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_283_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_283_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_284_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_284_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_285_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_285_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_286_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_286_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_287_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_287_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_288_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_288_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_291_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_291_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_292_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_292_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_297_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_297_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_298_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_298_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_299_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_299_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_300_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_300_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_301_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_301_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_302_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_302_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_303_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_303_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_304_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_304_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_305_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_305_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_310_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_310_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_314_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_314_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_315_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_315_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_316_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_316_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_317_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_317_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_318_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_318_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_319_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_319_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_320_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_320_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_321_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_321_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_322_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_322_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_327_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_327_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_329_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_329_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_330_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_330_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_331_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_331_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_332_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_332_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_333_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_333_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_334_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_334_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_335_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_335_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_336_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_336_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_337_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_337_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_341_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_341_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_342_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_342_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_343_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_343_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_344_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_344_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_345_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_345_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_346_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_346_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_347_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_347_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_348_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_348_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_352_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_352_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_353_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_353_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_354_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_354_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_355_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_355_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_356_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_356_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_358_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_358_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_359_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_359_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_360_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_360_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_361_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_361_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_362_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_362_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_363_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_363_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_364_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_364_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_365_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_365_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_366_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_366_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_367_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_367_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_368_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_368_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_369_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_369_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_370_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_370_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_371_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_371_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_373_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_373_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_374_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_374_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_375_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_375_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_376_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_376_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_2_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_3_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_4_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_7_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_9_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_10_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_11_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_12_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_13_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_14_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_15_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_16_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_18_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_19_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_20_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_21_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_22_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_23_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_24_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_25_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_26_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_27_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_28_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_29_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_31_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_32_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_35_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_36_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_38_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_40_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_41_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_44_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_45_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_46_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_47_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_54_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_55_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_56_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_57_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_60_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_61_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_62_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_63_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_64_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_65_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_66_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_67_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_68_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_69_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_70_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_71_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_75_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_76_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_77_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_78_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_79_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_80_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_81_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_82_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_83_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_84_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_85_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_86_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_89_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_90_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_93_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_94_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_95_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_96_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_97_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV8h_98_0,capacityfactor_solar
